payment_id,order_id,method,amount,payment_date
11882,13951,credit_card,5250.76,2024-05-11
11883,13952,paypal,2412.58,2024-07-24
11884,13953,bank_transfer,3992.95,2024-11-16
11885,13954,credit_card,215.62,2024-07-01
11886,13955,paypal,3461.41,2025-02-07
11887,13956,paypal,1620.26,2024-12-18
11888,13957,paypal,5271.27,2024-12-28
11889,13958,credit_card,435.45,2024-11-14
11890,13959,gift_card,2153.84,2024-07-15
11891,13960,gift_card,3160.05,2024-12-16
11892,13961,gift_card,4104.52,2025-02-19
11893,13962,credit_card,963.56,2025-03-15
11894,13963,bank_transfer,2282.41,2024-12-20
11895,13964,gift_card,4263.34,2025-04-07
11896,13965,bank_transfer,2157.18,2025-03-20
11897,13966,gift_card,3716.39,2025-04-25
11898,13967,paypal,2009.87,2024-05-16
11899,13968,bank_transfer,3842.71,2024-06-13
11900,13969,credit_card,1538.5,2024-09-21
11901,13970,bank_transfer,1801.9,2025-04-14
11902,13972,credit_card,5447.35,2025-03-02
11903,13975,gift_card,2044.68,2025-01-19
11904,13976,credit_card,2717.24,2024-09-21
11905,13977,credit_card,1312.14,2024-12-31
11906,13978,bank_transfer,2098.6,2024-09-13
11907,13979,paypal,4947.34,2025-05-01
11908,13980,paypal,4138.36,2024-08-25
11909,13981,bank_transfer,1271.56,2024-11-07
11910,13982,bank_transfer,4735.25,2024-10-15
11911,13983,bank_transfer,4056.18,2024-06-01
11912,13984,bank_transfer,2572.85,2024-10-17
11913,13986,bank_transfer,3395.85,2025-02-20
11914,13987,bank_transfer,5680.74,2024-05-25
11915,13989,bank_transfer,5154.59,2025-01-01
11916,13990,credit_card,2720.38,2024-09-30
11917,13991,paypal,214.72,2024-11-19
11918,13992,bank_transfer,1765.34,2024-05-16
11919,13993,paypal,1789.62,2024-08-01
11920,13994,bank_transfer,2060.3,2024-05-16
11921,13995,gift_card,143.73,2024-09-01
11922,13997,bank_transfer,2065.2,2025-03-30
11923,13998,credit_card,4045.92,2024-05-15
11924,13999,bank_transfer,2134.52,2024-05-04
11925,14000,gift_card,135.44,2025-04-01
11926,14001,gift_card,3110.7,2024-09-07
11927,14002,paypal,2717.3,2025-01-23
11928,14003,bank_transfer,1603.06,2025-01-27
11929,14004,gift_card,1393.91,2024-08-15
11930,14005,credit_card,742.84,2025-04-05
11931,14006,gift_card,986.9,2024-10-12
11932,14007,gift_card,646.19,2024-11-22
11933,14008,bank_transfer,2799.38,2024-05-08
11934,14009,credit_card,2239.0,2024-06-02
11935,14010,paypal,1768.92,2025-03-12
11936,14011,bank_transfer,1161.6,2025-01-29
11937,14012,credit_card,2181.22,2025-02-23
11938,14013,credit_card,3651.03,2024-07-18
11939,14014,paypal,2431.2,2024-06-19
11940,14015,credit_card,20.75,2025-03-18
11941,14016,gift_card,3566.21,2025-04-04
11942,14017,credit_card,1243.32,2025-04-17
11943,14018,paypal,3817.18,2024-08-17
11944,14019,credit_card,2225.85,2024-07-24
11945,14020,bank_transfer,734.02,2025-04-24
11946,14021,gift_card,2397.76,2024-08-03
11947,14023,gift_card,3642.67,2024-05-02
11948,14024,gift_card,2396.86,2025-04-21
11949,14026,paypal,330.18,2024-11-08
11950,14028,gift_card,2411.82,2024-07-19
11951,14029,bank_transfer,1056.16,2024-07-13
11952,14030,credit_card,206.47,2024-06-12
11953,14031,gift_card,667.12,2025-02-12
11954,14032,credit_card,3726.71,2025-04-09
11955,14033,bank_transfer,2612.54,2024-06-12
11956,14034,credit_card,1515.84,2024-06-19
11957,14035,paypal,2896.11,2025-04-19
11958,14036,paypal,3449.47,2024-09-13
11959,14037,bank_transfer,1836.99,2024-08-12
11960,14038,gift_card,3378.27,2024-12-12
11961,14039,credit_card,1993.91,2024-09-10
11962,14040,gift_card,2072.09,2024-12-28
11963,14041,credit_card,2028.68,2025-01-02
11964,14042,gift_card,140.16,2025-02-13
11965,14043,bank_transfer,6022.66,2025-01-12
11966,14045,paypal,3510.3,2024-12-29
11967,14046,paypal,4082.88,2024-06-22
11968,14047,credit_card,1188.74,2024-12-12
11969,14048,gift_card,445.52,2024-06-03
11970,14049,bank_transfer,1373.79,2025-02-22
11971,14052,paypal,1946.24,2024-12-20
11972,14053,credit_card,626.52,2025-02-12
11973,14054,paypal,1004.0,2024-06-12
11974,14055,bank_transfer,2271.68,2024-12-18
11975,14056,credit_card,3651.5,2024-09-28
11976,14057,credit_card,3591.14,2025-03-26
11977,14058,gift_card,2059.5,2025-04-09
11978,14059,credit_card,128.12,2024-12-29
11979,14061,gift_card,3732.68,2025-01-13
11980,14063,paypal,540.48,2024-12-23
11981,14064,credit_card,3242.01,2025-04-04
11982,14065,paypal,2247.45,2024-05-26
11983,14066,bank_transfer,1595.65,2024-08-01
11984,14068,credit_card,1494.85,2024-08-23
11985,14070,paypal,661.31,2024-11-10
11986,14071,bank_transfer,2208.35,2025-01-08
11987,14073,bank_transfer,1908.3,2024-09-01
11988,14074,paypal,1164.51,2025-01-27
11989,14075,credit_card,3365.37,2024-12-07
11990,14076,gift_card,3020.36,2024-06-21
11991,14077,paypal,4082.06,2024-05-08
11992,14078,gift_card,1965.35,2025-04-18
11993,14079,gift_card,6336.96,2025-03-26
11994,14081,gift_card,1603.54,2024-09-23
11995,14082,gift_card,4110.5,2024-12-11
11996,14083,bank_transfer,1524.94,2024-08-27
11997,14084,gift_card,1191.17,2024-11-28
11998,14085,gift_card,1452.68,2025-01-05
11999,14086,credit_card,1486.96,2024-07-20
12000,14087,gift_card,4344.89,2025-03-05
12001,14089,gift_card,764.55,2024-05-12
12002,14091,gift_card,2338.91,2024-12-11
12003,14092,gift_card,133.53,2024-05-14
12004,14093,credit_card,1269.09,2025-04-13
12005,14094,gift_card,73.0,2025-04-07
12006,14095,paypal,5501.04,2024-05-29
12007,14096,bank_transfer,1024.15,2024-10-12
12008,14097,credit_card,3232.78,2025-03-18
12009,14098,credit_card,5290.17,2024-11-19
12010,14099,gift_card,3137.4,2024-05-07
12011,14100,paypal,2474.19,2024-06-13
12012,14101,paypal,658.15,2025-02-21
12013,14103,credit_card,3041.39,2024-09-10
12014,14105,paypal,4164.56,2025-03-19
12015,14107,credit_card,411.68,2024-07-27
12016,14108,credit_card,5520.67,2025-02-14
12017,14109,bank_transfer,5399.46,2024-10-09
12018,14110,credit_card,2232.85,2024-05-08
12019,14111,gift_card,953.52,2025-01-01
12020,14114,gift_card,3216.59,2024-07-21
12021,14115,paypal,1965.58,2024-12-25
12022,14116,credit_card,4380.01,2024-08-25
12023,14118,credit_card,3616.87,2025-01-01
12024,14119,bank_transfer,31.64,2025-03-27
12025,14121,gift_card,1871.6,2025-01-10
12026,14122,paypal,5765.1,2024-08-15
12027,14123,bank_transfer,3083.89,2025-04-15
12028,14124,bank_transfer,1078.21,2024-12-25
12029,14125,credit_card,6371.5,2024-11-11
12030,14126,paypal,5648.5,2024-07-23
12031,14128,paypal,2366.24,2024-05-23
12032,14129,paypal,2208.8,2024-05-04
12033,14130,bank_transfer,1486.05,2025-03-28
12034,14131,bank_transfer,2018.28,2024-12-13
12035,14132,gift_card,3801.25,2024-10-09
12036,14133,bank_transfer,2482.36,2024-05-14
12037,14134,paypal,2115.58,2024-06-18
12038,14136,credit_card,2095.05,2024-07-16
12039,14137,paypal,600.01,2024-09-09
12040,14138,gift_card,3099.62,2024-07-18
12041,14139,bank_transfer,495.64,2025-03-12
12042,14141,paypal,123.8,2025-03-05
12043,14142,credit_card,1043.65,2024-05-14
12044,14144,credit_card,1527.49,2024-07-28
12045,14145,bank_transfer,432.02,2024-07-10
12046,14146,credit_card,3539.62,2025-03-07
12047,14148,paypal,2502.35,2024-09-12
12048,14149,bank_transfer,3978.99,2024-10-15
12049,14150,paypal,1806.95,2025-02-16
12050,14151,gift_card,1993.32,2024-07-07
12051,14152,paypal,676.77,2025-04-29
12052,14153,gift_card,1094.05,2024-08-28
12053,14154,paypal,1243.12,2025-01-18
12054,14155,gift_card,5591.41,2024-12-06
12055,14157,credit_card,2419.52,2025-02-14
12056,14158,gift_card,3649.22,2025-03-31
12057,14160,bank_transfer,154.38,2025-01-07
12058,14161,bank_transfer,1257.92,2025-01-24
12059,14162,gift_card,426.78,2025-03-15
12060,14163,paypal,6081.63,2024-11-26
12061,14164,bank_transfer,1776.16,2024-05-07
12062,14165,bank_transfer,65.48,2025-04-03
12063,14166,paypal,1267.75,2025-03-07
12064,14167,credit_card,833.51,2024-08-26
12065,14168,gift_card,746.7,2024-12-21
12066,14169,gift_card,3979.07,2024-11-10
12067,14170,bank_transfer,2054.35,2024-05-18
12068,14171,paypal,3673.96,2024-08-12
12069,14172,gift_card,2250.0,2024-10-10
12070,14173,paypal,2261.1,2024-08-19
12071,14175,credit_card,3237.91,2025-04-10
12072,14176,paypal,474.42,2025-01-29
12073,14177,credit_card,2203.0,2024-09-09
12074,14178,gift_card,2746.65,2024-09-03
12075,14179,bank_transfer,5433.08,2024-09-17
12076,14180,paypal,2713.92,2024-06-10
12077,14181,gift_card,1168.01,2025-01-22
12078,14182,credit_card,3716.16,2024-10-07
12079,14183,bank_transfer,1253.5,2024-12-09
12080,14184,bank_transfer,1349.55,2025-02-11
12081,14186,gift_card,1477.97,2024-07-05
12082,14187,credit_card,2009.25,2025-02-05
12083,14188,gift_card,1141.89,2024-08-19
12084,14189,paypal,485.91,2024-05-13
12085,14190,gift_card,4081.14,2025-03-25
12086,14191,bank_transfer,354.78,2024-09-08
12087,14193,paypal,3112.78,2025-02-24
12088,14194,gift_card,1972.39,2025-01-07
12089,14195,credit_card,2429.56,2025-04-13
12090,14196,paypal,1106.96,2024-10-22
12091,14197,credit_card,1767.37,2025-02-19
12092,14198,gift_card,4658.09,2025-03-07
12093,14199,bank_transfer,3618.5,2025-01-20
12094,14201,credit_card,1708.21,2024-08-21
12095,14202,bank_transfer,2948.67,2024-06-10
12096,14203,bank_transfer,4567.25,2024-06-02
12097,14204,credit_card,822.84,2025-04-21
12098,14206,gift_card,1187.71,2024-12-09
12099,14207,paypal,3658.61,2024-07-19
12100,14208,bank_transfer,2834.79,2024-09-23
12101,14209,gift_card,2621.89,2024-07-19
12102,14210,paypal,2099.1,2024-12-10
12103,14211,bank_transfer,1498.2,2024-06-08
12104,14212,bank_transfer,2170.34,2024-12-31
12105,14214,paypal,4621.77,2024-08-02
12106,14215,gift_card,2573.06,2024-11-19
12107,14216,bank_transfer,3603.37,2025-01-08
12108,14217,bank_transfer,563.15,2025-02-28
12109,14218,gift_card,1154.04,2024-12-14
12110,14219,paypal,2975.2,2024-05-30
12111,14220,gift_card,1313.45,2025-01-26
12112,14221,bank_transfer,4481.44,2024-10-03
12113,14222,paypal,2170.62,2025-03-16
12114,14223,bank_transfer,339.98,2025-02-23
12115,14225,paypal,2739.13,2024-11-11
12116,14227,gift_card,1655.75,2025-01-24
12117,14228,credit_card,2077.08,2024-05-13
12118,14233,bank_transfer,4129.52,2024-06-30
12119,14234,paypal,708.92,2024-05-29
12120,14235,paypal,2315.4,2024-11-17
12121,14236,bank_transfer,4727.54,2025-04-22
12122,14237,credit_card,4530.07,2025-03-21
12123,14239,credit_card,3868.05,2025-01-18
12124,14240,bank_transfer,1821.51,2024-11-15
12125,14241,paypal,2724.3,2025-03-30
12126,14242,paypal,1061.75,2024-09-25
12127,14244,paypal,327.96,2025-04-05
12128,14245,credit_card,342.39,2025-02-05
12129,14246,gift_card,413.95,2024-05-20
12130,14247,gift_card,2394.39,2024-08-10
12131,14248,gift_card,1019.91,2025-01-28
12132,14249,paypal,4836.84,2024-07-13
12133,14251,bank_transfer,7229.83,2024-08-11
12134,14254,gift_card,2276.61,2024-05-09
12135,14256,credit_card,4328.33,2025-03-05
12136,14257,credit_card,2574.98,2024-11-17
12137,14258,gift_card,2609.11,2025-01-21
12138,14259,bank_transfer,329.6,2025-01-12
12139,14260,gift_card,2386.26,2024-11-24
12140,14261,gift_card,2312.45,2024-12-14
12141,14262,bank_transfer,4942.58,2024-06-26
12142,14263,paypal,4215.07,2024-09-05
12143,14264,paypal,1057.16,2025-02-26
12144,14265,gift_card,2644.92,2025-04-20
12145,14266,gift_card,261.28,2025-03-05
12146,14268,credit_card,2328.65,2025-03-21
12147,14269,paypal,2407.18,2025-01-03
12148,14270,gift_card,1276.86,2024-09-05
12149,14271,bank_transfer,3670.22,2024-11-07
12150,14273,credit_card,399.38,2025-03-04
12151,14274,bank_transfer,704.3,2024-07-17
12152,14275,gift_card,4149.68,2024-12-23
12153,14277,credit_card,4138.48,2025-03-18
12154,14278,credit_card,5330.91,2024-12-01
12155,14279,bank_transfer,163.7,2024-05-20
12156,14280,paypal,3790.03,2024-07-15
12157,14281,paypal,2053.0,2024-11-02
12158,14282,credit_card,345.09,2024-05-12
12159,14283,gift_card,2421.28,2024-07-25
12160,14284,bank_transfer,1247.41,2024-10-26
12161,14285,credit_card,2448.3,2024-11-02
12162,14286,paypal,4476.64,2024-07-21
12163,14287,credit_card,2203.24,2025-02-17
12164,14288,paypal,827.86,2024-06-03
12165,14289,bank_transfer,961.58,2024-06-29
12166,14290,gift_card,3464.64,2024-05-22
12167,14291,paypal,1447.62,2024-09-22
12168,14292,paypal,2766.03,2024-12-02
12169,14293,gift_card,5868.57,2025-03-03
12170,14294,gift_card,2051.19,2024-12-04
12171,14295,bank_transfer,935.11,2024-10-09
12172,14296,gift_card,661.28,2024-12-10
12173,14297,bank_transfer,1454.48,2025-01-08
12174,14298,bank_transfer,910.7,2025-01-23
12175,14299,gift_card,2498.78,2024-08-28
12176,14300,credit_card,768.0,2024-11-19
12177,14301,gift_card,639.09,2024-09-18
12178,14302,paypal,289.75,2024-07-19
12179,14303,credit_card,3899.34,2025-01-24
12180,14304,paypal,2047.41,2024-05-25
12181,14305,bank_transfer,16.5,2024-10-25
12182,14307,paypal,3415.25,2024-11-22
12183,14308,gift_card,360.99,2024-10-27
12184,14309,credit_card,7100.3,2024-12-02
12185,14310,paypal,4378.23,2024-06-03
12186,14311,gift_card,719.55,2025-03-11
12187,14312,credit_card,2170.3,2024-07-14
12188,14313,bank_transfer,1686.05,2024-08-11
12189,14314,credit_card,380.67,2024-05-09
12190,14315,bank_transfer,1975.31,2025-02-06
12191,14316,bank_transfer,917.16,2024-12-19
12192,14318,gift_card,948.58,2025-01-24
12193,14319,credit_card,3993.86,2025-01-11
12194,14320,bank_transfer,1205.4,2024-06-16
12195,14322,paypal,1567.4,2024-08-16
12196,14323,credit_card,5547.94,2024-05-08
12197,14324,paypal,1164.68,2024-09-05
12198,14326,credit_card,2147.9,2025-02-14
12199,14328,paypal,2717.01,2024-12-03
12200,14329,credit_card,767.78,2024-06-12
12201,14330,bank_transfer,867.34,2024-08-04
12202,14331,gift_card,4037.03,2025-02-03
12203,14332,bank_transfer,2158.5,2025-03-25
12204,14333,credit_card,1407.69,2025-02-02
12205,14334,gift_card,1812.72,2024-10-01
12206,14336,bank_transfer,2481.74,2024-11-10
12207,14338,credit_card,2303.49,2024-05-16
12208,14339,credit_card,3160.31,2024-05-02
12209,14340,gift_card,4300.01,2024-05-17
12210,14342,gift_card,384.04,2024-11-16
12211,14343,gift_card,881.34,2025-03-17
12212,14345,bank_transfer,4998.92,2024-08-28
12213,14346,bank_transfer,2432.14,2025-02-09
12214,14347,gift_card,2853.15,2025-01-13
12215,14348,credit_card,2973.18,2024-06-12
12216,14349,paypal,1871.6,2025-02-06
12217,14350,paypal,196.38,2025-03-28
12218,14352,bank_transfer,2593.36,2025-02-12
12219,14353,paypal,2935.24,2024-06-22
12220,14354,bank_transfer,4414.67,2025-01-20
12221,14355,credit_card,564.24,2024-07-15
12222,14356,gift_card,2405.48,2025-01-17
12223,14357,gift_card,2451.95,2024-08-07
12224,14358,credit_card,137.5,2024-11-16
12225,14360,bank_transfer,1398.61,2024-06-12
12226,14361,paypal,2765.79,2024-05-07
12227,14363,bank_transfer,2834.27,2025-02-08
12228,14364,paypal,2827.31,2024-12-14
12229,14366,gift_card,2003.35,2025-01-21
12230,14367,gift_card,1462.43,2024-09-04
12231,14368,paypal,1623.6,2024-07-06
12232,14369,credit_card,1378.5,2024-09-03
12233,14370,credit_card,2531.04,2024-09-06
12234,14371,gift_card,2500.64,2025-04-09
12235,14372,paypal,787.68,2024-08-06
12236,14373,gift_card,2176.41,2025-01-30
12237,14374,credit_card,1309.41,2024-12-11
12238,14375,gift_card,1733.01,2024-09-28
12239,14376,bank_transfer,5052.25,2024-06-27
12240,14377,credit_card,98.22,2024-09-06
12241,14378,credit_card,849.9,2025-03-26
12242,14379,gift_card,489.34,2024-09-18
12243,14380,credit_card,5437.88,2024-10-17
12244,14381,bank_transfer,2234.52,2024-06-03
12245,14382,gift_card,492.65,2024-08-14
12246,14383,credit_card,2575.31,2024-08-15
12247,14384,gift_card,1721.25,2024-06-12
12248,14385,paypal,527.72,2025-04-29
12249,14386,paypal,2262.4,2024-07-01
12250,14387,credit_card,1247.08,2025-01-13
12251,14388,bank_transfer,1213.3,2025-02-06
12252,14389,gift_card,3427.78,2025-02-22
12253,14390,paypal,670.68,2025-01-24
12254,14391,bank_transfer,2573.22,2025-02-27
12255,14392,bank_transfer,1562.64,2025-02-10
12256,14393,credit_card,1174.58,2024-12-07
12257,14395,paypal,2069.75,2024-10-22
12258,14396,paypal,2161.09,2024-05-27
12259,14397,paypal,1361.15,2024-05-28
12260,14398,credit_card,1530.18,2025-04-22
12261,14399,credit_card,5336.56,2025-03-23
12262,14400,gift_card,3432.24,2024-05-23
12263,14401,gift_card,439.71,2024-12-26
12264,14402,gift_card,2994.82,2024-07-14
12265,14403,credit_card,2535.12,2025-01-12
12266,14404,gift_card,8027.7,2024-06-21
12267,14405,gift_card,330.44,2024-06-19
12268,14406,bank_transfer,2930.74,2024-09-07
12269,14407,credit_card,1652.5,2024-06-29
12270,14408,credit_card,2735.62,2024-12-17
12271,14410,credit_card,1174.15,2024-06-11
12272,14411,paypal,799.48,2024-11-12
12273,14412,paypal,1570.77,2025-03-11
12274,14413,credit_card,2267.26,2024-10-16
12275,14414,credit_card,3856.03,2024-06-13
12276,14416,credit_card,3163.31,2024-06-07
12277,14417,paypal,1621.74,2025-04-11
12278,14418,bank_transfer,5183.46,2025-03-27
12279,14419,credit_card,1013.49,2024-08-29
12280,14422,credit_card,5097.34,2024-07-03
12281,14423,gift_card,3253.87,2024-08-08
12282,14424,gift_card,1253.64,2025-02-18
12283,14425,paypal,2125.13,2025-01-30
12284,14426,credit_card,2482.43,2024-05-18
12285,14427,gift_card,4744.08,2024-12-22
12286,14428,paypal,2874.21,2024-10-05
12287,14429,credit_card,277.29,2025-02-19
12288,14431,gift_card,1730.8,2025-04-28
12289,14432,gift_card,359.4,2025-02-21
12290,14433,bank_transfer,2968.58,2024-06-22
12291,14434,paypal,4129.69,2025-04-29
12292,14435,credit_card,3558.38,2025-01-21
12293,14436,paypal,1124.17,2024-10-08
12294,14438,paypal,2196.3,2024-05-31
12295,14440,gift_card,3788.07,2024-06-19
12296,14442,paypal,1096.86,2025-03-16
12297,14443,bank_transfer,1567.05,2025-03-05
12298,14444,credit_card,2364.68,2024-10-08
12299,14445,credit_card,1316.66,2025-02-05
12300,14446,bank_transfer,1445.95,2024-12-05
12301,14447,credit_card,6000.52,2024-08-26
12302,14448,paypal,4197.57,2024-11-18
12303,14449,credit_card,4718.25,2024-06-05
12304,14450,paypal,486.2,2025-04-24
12305,14451,gift_card,2954.21,2025-01-29
12306,14452,credit_card,242.2,2025-03-25
12307,14453,credit_card,2417.91,2025-01-05
12308,14454,credit_card,387.27,2024-05-27
12309,14455,credit_card,6059.87,2024-05-01
12310,14456,credit_card,1192.08,2024-06-02
12311,14457,credit_card,797.58,2024-05-28
12312,14458,gift_card,571.64,2024-07-03
12313,14459,bank_transfer,2176.63,2025-01-31
12314,14460,credit_card,2828.48,2024-07-20
12315,14461,gift_card,1002.28,2024-07-25
12316,14462,credit_card,2735.87,2025-01-29
12317,14464,bank_transfer,1741.42,2024-06-19
12318,14465,credit_card,693.1,2024-10-13
12319,14466,paypal,4509.08,2024-10-25
12320,14467,gift_card,3930.74,2024-12-12
12321,14468,credit_card,263.71,2025-03-20
12322,14469,gift_card,1437.4,2024-09-29
12323,14470,credit_card,2191.4,2024-09-08
12324,14471,credit_card,1544.2,2024-09-21
12325,14472,bank_transfer,1594.45,2024-12-29
12326,14474,bank_transfer,901.97,2025-01-11
12327,14475,bank_transfer,2779.62,2024-10-29
12328,14476,credit_card,2267.49,2025-04-18
12329,14477,gift_card,378.39,2024-08-04
12330,14478,gift_card,3126.68,2024-07-14
12331,14479,gift_card,613.75,2024-07-25
12332,14480,credit_card,774.24,2024-12-01
12333,14482,paypal,1393.23,2025-01-08
12334,14484,credit_card,3315.64,2024-07-17
12335,14485,paypal,322.11,2024-09-30
12336,14486,bank_transfer,658.28,2024-11-13
12337,14487,paypal,4404.18,2024-08-30
12338,14488,bank_transfer,3002.91,2024-06-10
12339,14490,paypal,4199.21,2024-08-04
12340,14491,bank_transfer,4617.18,2024-08-31
12341,14492,gift_card,2433.13,2024-08-18
12342,14493,bank_transfer,1628.14,2024-10-01
12343,14494,bank_transfer,3736.59,2025-04-13
12344,14496,credit_card,4614.94,2024-07-11
12345,14497,bank_transfer,1771.58,2025-03-09
12346,14498,bank_transfer,1976.46,2024-11-14
12347,14501,gift_card,5236.05,2024-11-07
12348,14502,credit_card,827.3,2024-08-14
12349,14503,paypal,1019.38,2025-01-14
12350,14504,gift_card,1885.89,2024-12-21
12351,14505,gift_card,1167.69,2025-01-08
12352,14506,paypal,5396.47,2024-05-22
12353,14507,credit_card,809.08,2024-09-02
12354,14509,credit_card,2592.54,2024-11-19
12355,14510,paypal,2548.87,2025-01-18
12356,14511,credit_card,2531.58,2025-04-02
12357,14512,paypal,1339.71,2025-02-09
12358,14514,credit_card,1672.2,2025-03-01
12359,14515,paypal,1629.98,2025-01-04
12360,14516,bank_transfer,3868.5,2024-05-07
12361,14517,credit_card,2977.58,2024-09-12
12362,14518,paypal,3106.62,2025-02-10
12363,14519,credit_card,3331.64,2024-12-27
12364,14521,bank_transfer,119.3,2024-05-05
12365,14522,paypal,1303.47,2024-12-25
12366,14524,credit_card,4299.74,2025-04-16
12367,14526,paypal,550.98,2025-02-10
12368,14527,paypal,3759.2,2024-08-13
12369,14528,gift_card,164.16,2024-07-04
12370,14529,paypal,4121.58,2024-11-23
12371,14530,bank_transfer,2574.86,2025-01-04
12372,14532,gift_card,1543.56,2024-10-19
12373,14533,bank_transfer,4458.22,2024-11-29
12374,14535,gift_card,3107.71,2024-10-03
12375,14536,paypal,3962.27,2024-07-01
12376,14537,bank_transfer,3149.45,2024-09-07
12377,14538,gift_card,2430.92,2024-10-23
12378,14540,paypal,1209.68,2024-07-10
12379,14542,gift_card,469.38,2024-05-11
12380,14543,bank_transfer,649.54,2025-01-28
12381,14544,gift_card,4086.95,2024-11-11
12382,14545,paypal,2397.84,2024-11-07
12383,14546,bank_transfer,1354.44,2024-07-13
12384,14547,gift_card,932.44,2024-11-01
12385,14548,credit_card,2217.23,2024-08-20
12386,14549,gift_card,2369.91,2025-04-27
12387,14550,bank_transfer,656.43,2024-06-20
12388,14551,gift_card,623.78,2024-05-23
12389,14552,paypal,3138.7,2025-03-21
12390,14553,paypal,2297.65,2025-05-02
12391,14554,bank_transfer,237.04,2024-09-25
12392,14555,paypal,2860.89,2024-12-16
12393,14556,paypal,6731.24,2024-05-31
12394,14557,credit_card,130.92,2025-04-21
12395,14558,paypal,139.96,2025-04-21
12396,14559,bank_transfer,1182.33,2024-09-13
12397,14560,gift_card,149.13,2025-02-13
12398,14561,paypal,4825.61,2024-10-27
12399,14562,gift_card,2049.22,2025-04-18
12400,14563,credit_card,1852.36,2025-04-03
12401,14565,credit_card,1956.5,2024-11-15
12402,14566,paypal,3821.16,2025-02-16
12403,14567,gift_card,4185.14,2025-03-24
12404,14568,credit_card,1655.04,2025-02-16
12405,14569,gift_card,1032.75,2025-04-06
12406,14570,paypal,1598.56,2024-06-02
12407,14571,paypal,3887.93,2024-09-24
12408,14572,bank_transfer,589.81,2024-09-11
12409,14573,credit_card,1161.6,2024-09-09
12410,14574,credit_card,583.68,2024-06-08
12411,14575,credit_card,1609.84,2024-12-02
12412,14576,bank_transfer,3179.38,2024-09-02
12413,14577,credit_card,1157.17,2024-12-20
12414,14578,paypal,145.82,2024-09-18
12415,14579,paypal,2242.17,2025-02-04
12416,14580,gift_card,682.35,2025-03-05
12417,14581,bank_transfer,1488.35,2024-09-20
12418,14583,credit_card,2909.28,2024-12-28
12419,14584,gift_card,1817.9,2024-10-13
12420,14585,bank_transfer,3193.46,2024-08-10
12421,14587,gift_card,3076.44,2024-12-30
12422,14588,bank_transfer,3785.55,2024-09-03
12423,14589,bank_transfer,57.99,2024-06-24
12424,14590,paypal,4013.68,2024-06-25
12425,14591,paypal,4080.86,2024-06-09
12426,14592,paypal,1168.28,2024-11-07
12427,14593,gift_card,2036.34,2024-07-19
12428,14595,credit_card,4697.13,2024-12-01
12429,14596,bank_transfer,763.08,2024-08-27
12430,14597,gift_card,183.68,2024-06-25
12431,14598,gift_card,1803.0,2024-08-12
12432,14599,bank_transfer,1012.16,2025-03-01
12433,14600,credit_card,3974.05,2024-11-23
12434,14601,paypal,2047.6,2024-11-04
12435,14602,paypal,2951.97,2025-04-25
12436,14603,credit_card,2154.71,2025-01-05
12437,14604,gift_card,1773.9,2025-01-16
12438,14605,paypal,2416.95,2024-07-07
12439,14606,bank_transfer,1143.07,2024-12-07
12440,14607,paypal,4040.71,2024-11-24
12441,14608,credit_card,1506.86,2024-05-27
12442,14611,bank_transfer,2909.39,2024-05-11
12443,14612,bank_transfer,2208.35,2025-04-14
12444,14613,bank_transfer,2124.88,2024-07-02
12445,14614,paypal,4710.53,2024-12-28
12446,14617,bank_transfer,2341.51,2025-04-27
12447,14618,paypal,3419.19,2024-10-26
12448,14619,credit_card,2088.88,2024-07-08
12449,14621,credit_card,2913.78,2024-09-03
12450,14622,credit_card,252.45,2025-02-27
12451,14623,paypal,4289.72,2024-06-11
12452,14624,gift_card,1021.43,2025-01-11
12453,14625,credit_card,4468.87,2025-01-08
12454,14626,gift_card,1623.67,2024-08-03
12455,14627,paypal,910.47,2025-02-06
12456,14628,gift_card,2418.41,2024-08-14
12457,14630,credit_card,555.2,2024-05-16
12458,14631,gift_card,1256.97,2024-08-31
12459,14632,paypal,37.68,2024-12-29
12460,14633,paypal,166.6,2024-09-11
12461,14634,bank_transfer,4029.65,2025-03-24
12462,14635,gift_card,1214.25,2024-11-07
12463,14636,gift_card,1660.56,2024-11-18
12464,14637,credit_card,2928.22,2025-02-19
12465,14638,paypal,3250.67,2024-06-14
12466,14639,paypal,3261.3,2024-08-05
12467,14641,bank_transfer,2443.09,2024-08-22
12468,14642,paypal,2442.1,2024-09-20
12469,14643,bank_transfer,2105.85,2025-02-23
12470,14644,paypal,753.04,2025-04-02
12471,14646,gift_card,643.88,2024-06-25
12472,14647,paypal,1255.05,2025-02-07
12473,14649,paypal,849.9,2024-07-29
12474,14650,bank_transfer,3790.64,2024-05-27
12475,14651,bank_transfer,3730.64,2024-07-27
12476,14653,bank_transfer,2267.97,2025-04-12
12477,14654,gift_card,1929.33,2024-06-24
12478,14656,bank_transfer,2417.15,2025-03-27
12479,14657,gift_card,2788.36,2024-05-28
12480,14658,gift_card,1917.4,2024-07-26
12481,14659,credit_card,905.5,2024-05-08
12482,14660,bank_transfer,2950.24,2024-05-07
12483,14661,gift_card,1357.49,2024-06-16
12484,14662,bank_transfer,1558.0,2024-06-13
12485,14663,bank_transfer,129.57,2024-07-22
12486,14665,bank_transfer,2297.81,2024-08-19
12487,14666,gift_card,1756.66,2024-10-14
12488,14667,bank_transfer,3824.91,2024-08-27
