order_id,customer_id,order_date,status
17176,1079,2025-04-30,completed
17177,745,2024-08-07,completed
17178,1078,2024-05-07,completed
17179,492,2025-02-03,returned
17180,68,2024-12-24,cancelled
17181,3461,2025-02-27,completed
17182,979,2024-12-17,cancelled
17183,1915,2025-04-27,cancelled
17184,626,2024-08-20,cancelled
17185,588,2024-07-31,cancelled
17186,2818,2024-11-17,cancelled
17187,340,2024-06-08,cancelled
17188,2353,2024-06-11,cancelled
17189,962,2025-01-31,returned
17190,3308,2024-05-11,cancelled
17191,2712,2025-02-26,returned
17192,2345,2025-04-03,returned
17193,2474,2024-12-21,returned
17194,1152,2024-09-29,cancelled
17195,2704,2024-06-19,cancelled
17196,1089,2024-12-15,completed
17197,264,2025-01-27,returned
17198,2661,2024-06-30,cancelled
17199,423,2024-05-12,returned
17200,453,2024-06-17,cancelled
17201,1943,2025-04-02,completed
17202,2695,2024-12-04,completed
17203,2930,2024-12-23,completed
17204,2388,2024-09-28,completed
17205,897,2024-12-03,cancelled
17206,1303,2025-04-13,cancelled
17207,534,2024-09-11,completed
17208,1127,2024-12-05,completed
17209,2958,2024-06-11,completed
17210,3382,2025-03-07,cancelled
17211,3390,2024-08-07,returned
17212,1351,2024-05-29,cancelled
17213,2125,2024-08-09,completed
17214,72,2024-06-09,completed
17215,1589,2024-12-06,completed
17216,3260,2024-12-26,completed
17217,348,2024-07-24,completed
17218,3056,2024-11-25,returned
17219,1485,2024-09-21,completed
17220,887,2024-05-05,completed
17221,2103,2024-09-25,cancelled
17222,1657,2024-10-19,cancelled
17223,2661,2024-11-13,cancelled
17224,2877,2024-08-25,completed
17225,2552,2024-11-15,returned
17226,3007,2024-06-11,completed
17227,1946,2024-05-30,cancelled
17228,981,2024-07-02,returned
17229,2460,2024-06-19,cancelled
17230,3073,2024-09-21,returned
17231,970,2025-04-18,cancelled
17232,1144,2024-11-11,completed
17233,1460,2024-12-30,returned
17234,798,2024-11-29,completed
17235,3176,2024-08-06,returned
17236,2647,2024-11-21,completed
17237,2874,2024-07-26,completed
17238,2640,2024-05-02,completed
17239,1860,2024-09-02,returned
17240,2565,2025-04-14,completed
17241,342,2024-07-06,completed
17242,2057,2025-02-13,cancelled
17243,344,2025-01-03,cancelled
17244,969,2024-10-03,cancelled
17245,2687,2024-09-29,cancelled
17246,561,2024-11-24,cancelled
17247,2962,2024-11-06,returned
17248,1872,2024-06-26,completed
17249,1803,2024-08-08,completed
17250,1774,2024-12-07,cancelled
17251,3131,2024-10-24,completed
17252,1508,2024-09-08,cancelled
17253,3303,2024-08-08,cancelled
17254,3401,2024-08-10,completed
17255,1231,2025-01-26,completed
17256,1997,2024-08-03,cancelled
17257,909,2024-10-09,completed
17258,2082,2024-06-12,completed
17259,2485,2024-09-06,returned
17260,1396,2024-06-21,returned
17261,1649,2024-12-04,cancelled
17262,1618,2024-09-25,returned
17263,1758,2024-06-23,returned
17264,1270,2024-08-28,returned
17265,2901,2024-08-16,returned
17266,270,2025-01-01,completed
17267,3089,2025-03-03,completed
17268,1812,2025-02-09,cancelled
17269,1417,2024-12-17,returned
17270,189,2024-08-01,returned
17271,551,2024-05-28,completed
17272,266,2025-04-30,cancelled
17273,2215,2024-07-21,cancelled
17274,2145,2024-11-02,returned
17275,1600,2024-11-17,returned
17276,2702,2025-02-10,returned
17277,2282,2025-02-08,returned
17278,2778,2024-05-17,completed
17279,2318,2025-02-06,completed
17280,984,2024-09-06,returned
17281,939,2024-10-06,cancelled
17282,647,2024-06-14,completed
17283,1118,2024-06-05,cancelled
17284,1492,2024-05-01,cancelled
17285,452,2025-04-05,cancelled
17286,3142,2025-02-20,cancelled
17287,350,2025-01-14,returned
17288,605,2024-07-27,completed
17289,2882,2024-07-07,returned
17290,1946,2024-08-05,cancelled
17291,3433,2024-06-15,completed
17292,2972,2025-02-15,cancelled
17293,498,2025-02-10,completed
17294,1722,2024-12-28,returned
17295,1832,2024-05-09,cancelled
17296,784,2025-03-09,cancelled
17297,2778,2024-12-29,returned
17298,1785,2025-05-01,cancelled
17299,2209,2024-05-16,returned
17300,1276,2025-03-01,returned
17301,1601,2025-02-18,cancelled
17302,2280,2024-05-06,completed
17303,545,2024-07-28,returned
17304,2958,2024-12-24,completed
17305,1572,2024-11-17,returned
17306,2126,2024-08-26,completed
17307,2597,2024-10-14,cancelled
17308,901,2025-01-26,returned
17309,60,2025-03-20,returned
17310,618,2025-04-29,returned
17311,1726,2024-11-02,completed
17312,2875,2024-05-02,returned
17313,1752,2024-08-24,cancelled
17314,861,2024-12-16,returned
17315,131,2024-12-07,cancelled
17316,1944,2024-12-22,returned
17317,551,2025-05-01,completed
17318,2836,2024-07-10,completed
17319,1667,2024-11-23,completed
17320,1521,2024-09-06,returned
17321,906,2024-05-25,cancelled
17322,2493,2024-10-18,returned
17323,418,2024-09-22,cancelled
17324,2039,2024-08-11,completed
17325,656,2025-01-22,cancelled
17326,456,2024-06-18,cancelled
17327,2564,2024-11-03,returned
17328,2955,2024-08-26,returned
17329,2895,2025-01-07,cancelled
17330,1262,2025-01-29,completed
17331,1816,2025-02-13,completed
17332,1067,2024-07-10,returned
17333,2841,2024-09-17,cancelled
17334,3230,2024-09-01,completed
17335,1218,2024-07-13,completed
17336,2217,2024-05-16,cancelled
17337,2082,2025-04-29,cancelled
17338,1069,2025-01-13,returned
17339,1371,2025-04-21,completed
17340,733,2025-01-09,returned
17341,1172,2024-06-17,cancelled
17342,3142,2024-11-10,cancelled
17343,249,2025-04-21,returned
17344,3419,2025-04-02,returned
17345,591,2024-09-10,cancelled
17346,651,2025-02-09,cancelled
17347,2888,2024-10-16,cancelled
17348,3353,2024-10-23,returned
17349,2096,2025-01-09,returned
17350,1607,2025-04-16,cancelled
17351,2824,2024-12-05,cancelled
17352,1384,2024-06-10,completed
17353,1934,2024-10-27,completed
17354,1342,2024-12-25,returned
17355,1158,2024-07-29,returned
17356,571,2025-02-23,cancelled
17357,2513,2024-08-16,returned
17358,2338,2024-12-23,cancelled
17359,1575,2024-08-18,completed
17360,2601,2024-08-21,completed
17361,2720,2025-04-21,returned
17362,200,2024-09-15,returned
17363,3053,2025-02-09,cancelled
17364,2386,2024-11-22,returned
17365,1112,2025-04-12,completed
17366,848,2025-01-27,completed
17367,2289,2024-07-11,cancelled
17368,3024,2024-08-22,completed
17369,2665,2024-06-10,cancelled
17370,1675,2024-10-27,completed
17371,1230,2024-07-15,completed
17372,1410,2024-12-17,returned
17373,2887,2025-02-23,completed
17374,3109,2024-05-25,returned
17375,2432,2025-02-09,returned
17376,2605,2024-06-01,completed
17377,2439,2024-07-29,completed
17378,2507,2024-10-16,returned
17379,3237,2024-11-06,completed
17380,755,2024-09-06,completed
17381,3083,2025-01-08,completed
17382,1445,2024-09-14,completed
17383,1172,2024-05-11,returned
17384,2371,2025-04-27,returned
17385,1381,2024-09-06,cancelled
17386,2968,2024-11-18,cancelled
17387,932,2024-06-04,completed
17388,673,2024-08-30,returned
17389,1049,2024-05-20,cancelled
17390,1168,2024-11-25,cancelled
17391,2822,2024-11-18,returned
17392,1333,2024-10-22,returned
17393,1175,2024-11-22,cancelled
17394,286,2025-03-15,completed
17395,1048,2024-07-18,returned
17396,2075,2025-02-22,cancelled
17397,3029,2024-05-12,completed
17398,1821,2025-01-07,completed
17399,3356,2024-11-12,cancelled
17400,115,2025-04-03,completed
17401,2313,2024-07-18,cancelled
17402,1621,2024-09-01,returned
17403,2707,2024-10-29,cancelled
17404,667,2024-07-03,cancelled
17405,2627,2025-03-23,cancelled
17406,1394,2024-06-09,cancelled
17407,172,2024-08-27,cancelled
17408,1226,2024-11-17,cancelled
17409,2189,2024-05-13,completed
17410,2610,2024-05-11,returned
17411,197,2025-03-19,completed
17412,178,2024-12-12,completed
17413,2780,2024-06-16,cancelled
17414,972,2025-02-09,returned
17415,3434,2024-05-01,completed
17416,2769,2024-10-07,returned
17417,1942,2024-06-23,completed
17418,2392,2024-08-14,completed
17419,1907,2024-12-06,cancelled
17420,3289,2024-08-27,completed
17421,127,2025-01-01,returned
17422,1343,2024-06-09,completed
17423,3251,2024-08-28,completed
17424,1218,2024-11-24,cancelled
17425,2920,2025-04-28,cancelled
17426,2310,2025-04-26,returned
17427,371,2024-09-18,completed
17428,2221,2024-08-27,cancelled
17429,3031,2025-04-16,cancelled
17430,800,2024-10-13,completed
17431,444,2025-03-24,returned
17432,1970,2024-08-13,cancelled
17433,1217,2024-06-22,returned
17434,866,2024-11-12,returned
17435,3314,2025-02-22,returned
17436,1884,2024-10-30,returned
17437,534,2024-11-23,returned
17438,94,2025-03-07,returned
17439,2003,2024-06-14,completed
17440,1670,2024-08-19,completed
17441,1834,2025-04-21,cancelled
17442,3455,2024-07-05,completed
17443,171,2024-08-18,completed
17444,3306,2025-03-22,completed
17445,245,2024-10-13,returned
17446,3436,2024-10-16,completed
17447,1097,2024-08-16,completed
17448,2462,2024-05-06,cancelled
17449,1904,2024-06-30,completed
17450,210,2025-02-24,returned
17451,3300,2025-02-27,cancelled
17452,669,2024-07-22,completed
17453,959,2024-05-01,returned
17454,3209,2024-12-07,cancelled
17455,2989,2024-12-12,cancelled
17456,2775,2024-12-24,cancelled
17457,2609,2025-02-05,returned
17458,1667,2024-12-30,completed
17459,1450,2025-02-14,completed
17460,1187,2025-04-08,returned
17461,1596,2025-01-21,completed
17462,2376,2024-11-25,cancelled
17463,1046,2024-10-22,completed
17464,1144,2025-02-14,cancelled
17465,279,2024-12-16,completed
17466,2923,2025-02-25,completed
17467,194,2024-11-15,returned
17468,2452,2025-04-29,cancelled
17469,377,2024-12-07,cancelled
17470,1420,2025-04-11,returned
17471,3113,2025-02-19,cancelled
17472,1930,2025-01-27,returned
17473,2359,2025-03-15,cancelled
17474,1796,2024-12-01,returned
17475,1834,2025-02-14,cancelled
17476,2819,2024-07-20,completed
17477,3244,2024-10-03,completed
17478,2933,2025-04-20,cancelled
17479,423,2024-09-11,returned
17480,2029,2025-02-10,cancelled
17481,1811,2024-12-25,completed
17482,1437,2025-04-28,returned
17483,2234,2024-07-09,cancelled
17484,3035,2024-10-24,completed
17485,2839,2024-07-31,returned
17486,3330,2024-07-05,cancelled
17487,2858,2024-05-03,completed
17488,2536,2024-08-05,returned
17489,296,2024-11-10,returned
17490,2364,2024-08-11,returned
17491,1006,2025-03-19,returned
17492,2293,2024-10-12,returned
17493,734,2024-05-16,cancelled
17494,2278,2024-10-16,returned
17495,2680,2024-09-16,returned
17496,1374,2025-04-05,completed
17497,1413,2024-06-29,returned
17498,2354,2025-02-26,completed
17499,2605,2025-03-26,completed
17500,1729,2024-05-09,completed
17501,2348,2024-10-09,cancelled
17502,355,2024-05-26,cancelled
17503,781,2024-10-04,cancelled
17504,2566,2024-11-01,returned
17505,909,2024-09-17,returned
17506,3458,2024-05-26,returned
17507,3253,2024-08-15,cancelled
17508,2938,2025-03-30,returned
17509,466,2024-09-13,returned
17510,1951,2024-12-07,completed
17511,3070,2025-01-28,returned
17512,1230,2024-05-15,cancelled
17513,2139,2024-07-30,returned
17514,637,2024-05-04,completed
17515,28,2024-05-09,completed
17516,2778,2024-12-28,completed
17517,1977,2025-04-18,cancelled
17518,2911,2024-05-01,completed
17519,1541,2024-10-15,completed
17520,1041,2024-07-28,completed
17521,3042,2024-10-20,returned
17522,3335,2024-05-30,cancelled
17523,1011,2024-06-11,returned
17524,2184,2024-10-02,cancelled
17525,2975,2024-05-29,cancelled
17526,1132,2024-06-06,cancelled
17527,454,2024-09-09,returned
17528,1563,2024-05-28,completed
17529,2008,2024-06-24,cancelled
17530,429,2024-06-15,completed
17531,505,2024-05-19,returned
17532,2611,2025-04-18,completed
17533,1603,2025-03-11,cancelled
17534,2506,2024-09-11,returned
17535,2190,2025-02-06,cancelled
17536,709,2025-04-15,cancelled
17537,564,2024-06-27,completed
17538,2542,2024-07-31,completed
17539,2821,2024-08-04,completed
17540,3344,2025-03-29,cancelled
17541,893,2024-07-26,cancelled
17542,3117,2025-02-10,completed
17543,22,2025-04-05,completed
17544,2243,2024-09-06,returned
17545,2329,2024-09-26,completed
17546,2894,2025-01-13,returned
17547,2411,2024-08-13,returned
17548,1479,2024-11-17,cancelled
17549,672,2024-07-29,returned
17550,1403,2025-01-19,returned
17551,2393,2024-09-30,returned
17552,2470,2025-03-04,completed
17553,941,2024-08-28,completed
17554,2930,2025-01-16,returned
17555,54,2025-02-28,completed
17556,42,2024-10-18,completed
17557,2989,2024-12-21,completed
17558,2489,2024-06-19,returned
17559,3283,2024-06-30,cancelled
17560,1327,2024-09-07,completed
17561,2712,2025-02-19,completed
17562,1175,2025-04-12,cancelled
17563,203,2025-01-08,returned
17564,295,2025-02-21,cancelled
17565,3247,2025-01-13,cancelled
17566,2928,2024-10-07,returned
17567,3073,2025-03-22,cancelled
17568,971,2024-11-02,cancelled
17569,2442,2024-05-20,completed
17570,452,2024-11-08,returned
17571,1332,2025-04-09,cancelled
17572,2839,2024-06-10,returned
17573,1112,2024-11-06,completed
17574,3193,2025-04-20,returned
17575,1093,2024-06-23,cancelled
17576,3243,2025-03-01,returned
17577,3171,2024-05-05,returned
17578,1287,2025-03-13,returned
17579,2829,2024-07-19,cancelled
17580,2556,2025-04-21,returned
17581,238,2024-08-20,completed
17582,2657,2024-07-18,returned
17583,3268,2024-09-22,completed
17584,1481,2024-06-26,returned
17585,1411,2025-01-03,returned
17586,3233,2025-03-27,cancelled
17587,929,2025-01-15,completed
17588,211,2024-05-21,completed
17589,595,2025-03-03,completed
17590,2122,2025-01-21,returned
17591,2497,2024-06-07,returned
17592,3429,2025-04-29,cancelled
17593,2311,2024-05-23,completed
17594,1149,2024-07-25,cancelled
17595,335,2024-11-15,returned
17596,1246,2025-01-02,cancelled
17597,3027,2024-09-12,returned
17598,567,2024-12-10,returned
17599,1084,2024-11-13,cancelled
17600,1247,2024-06-16,completed
17601,85,2024-05-15,cancelled
17602,2179,2025-04-06,returned
17603,424,2024-09-24,returned
17604,1293,2025-01-19,returned
17605,2400,2025-03-16,returned
17606,131,2025-04-07,cancelled
17607,18,2024-08-23,returned
17608,2624,2024-09-23,returned
17609,1392,2025-01-11,returned
17610,1172,2024-07-22,completed
17611,1273,2024-05-10,completed
17612,1672,2024-06-20,completed
17613,837,2024-09-20,returned
17614,1455,2024-07-22,returned
17615,3359,2024-08-11,completed
17616,3034,2024-11-26,completed
17617,1449,2024-05-10,completed
17618,1312,2024-06-07,returned
17619,1259,2024-08-14,cancelled
17620,3299,2024-11-21,cancelled
17621,981,2025-04-13,completed
17622,185,2024-12-03,cancelled
17623,2461,2025-04-20,cancelled
17624,789,2024-06-20,completed
17625,1097,2025-03-19,returned
17626,2836,2024-12-30,completed
17627,1643,2025-03-23,cancelled
17628,2304,2024-06-17,cancelled
17629,2341,2024-11-18,cancelled
17630,3371,2024-05-15,cancelled
17631,1049,2024-12-13,returned
17632,892,2025-01-02,returned
17633,461,2024-10-17,cancelled
17634,750,2024-09-16,cancelled
17635,367,2025-02-07,completed
17636,828,2025-01-07,returned
17637,1512,2024-10-25,cancelled
17638,1892,2025-02-09,cancelled
17639,2422,2024-12-12,cancelled
17640,3336,2024-06-10,cancelled
17641,412,2024-09-24,cancelled
17642,3291,2024-06-25,returned
17643,3428,2025-03-25,returned
17644,1391,2024-05-26,cancelled
17645,2509,2024-11-10,completed
17646,3193,2024-08-17,returned
17647,2217,2024-11-09,returned
17648,1508,2025-01-27,cancelled
17649,2261,2025-02-20,completed
17650,3261,2024-09-03,returned
17651,1249,2024-11-26,cancelled
17652,307,2024-10-14,cancelled
17653,3195,2024-07-23,completed
17654,3273,2024-09-12,completed
17655,2457,2024-12-10,completed
17656,3284,2024-11-12,cancelled
17657,3293,2024-10-16,returned
17658,2215,2024-06-18,cancelled
17659,1043,2024-05-09,cancelled
17660,368,2024-05-16,returned
17661,3201,2025-02-27,cancelled
17662,812,2025-03-28,cancelled
17663,2677,2025-01-23,completed
17664,1770,2024-10-17,returned
17665,3024,2025-02-12,completed
17666,1181,2025-02-15,cancelled
17667,807,2024-11-30,returned
17668,850,2025-04-29,returned
17669,1333,2024-05-09,completed
17670,2561,2025-04-13,completed
17671,2759,2024-11-08,returned
17672,1428,2024-10-28,completed
17673,2545,2025-01-19,returned
17674,282,2024-10-03,cancelled
17675,177,2024-10-02,cancelled
17676,3264,2025-02-13,cancelled
17677,2297,2025-01-06,cancelled
17678,2166,2024-05-13,returned
17679,2257,2024-06-05,returned
17680,1766,2024-06-01,completed
17681,1277,2025-04-26,returned
17682,1533,2025-01-17,cancelled
17683,3244,2025-03-17,completed
17684,2172,2024-07-24,returned
17685,3183,2024-12-12,returned
17686,1313,2024-07-20,returned
17687,2545,2024-09-24,cancelled
17688,155,2024-05-11,completed
17689,1578,2024-10-03,returned
17690,623,2024-07-02,completed
17691,1431,2025-01-09,cancelled
17692,458,2024-07-16,completed
17693,97,2025-01-04,returned
17694,670,2024-09-10,cancelled
17695,1289,2024-05-25,cancelled
17696,396,2024-09-09,returned
17697,192,2024-08-29,returned
17698,1694,2025-02-22,cancelled
17699,211,2024-12-05,completed
17700,2020,2024-07-29,completed
17701,1133,2025-04-05,cancelled
17702,520,2024-12-10,returned
17703,2732,2025-03-30,cancelled
17704,2175,2024-07-21,returned
17705,1754,2025-03-20,completed
17706,2021,2025-02-16,completed
17707,1576,2024-06-18,completed
17708,2685,2025-02-13,cancelled
17709,254,2024-12-01,cancelled
17710,3214,2025-02-16,cancelled
17711,2388,2025-03-03,cancelled
17712,3380,2024-11-27,returned
17713,483,2024-10-25,completed
17714,2064,2024-12-07,completed
17715,943,2024-08-17,cancelled
17716,2845,2024-08-28,completed
17717,1407,2024-12-12,cancelled
17718,1238,2024-09-29,returned
17719,215,2025-04-16,returned
17720,3212,2024-06-01,completed
17721,444,2024-08-25,returned
17722,2133,2025-01-02,returned
17723,688,2025-02-18,completed
17724,1663,2024-09-08,completed
17725,3463,2024-11-22,completed
17726,1559,2024-12-10,returned
17727,3320,2025-02-17,returned
17728,2370,2024-07-07,cancelled
17729,827,2024-08-23,returned
17730,2625,2025-03-07,cancelled
17731,1466,2025-04-27,returned
17732,951,2024-12-23,returned
17733,3187,2024-07-24,cancelled
17734,3178,2025-01-13,returned
17735,2677,2024-05-04,cancelled
17736,399,2024-07-30,completed
17737,1512,2024-10-06,completed
17738,1113,2024-12-16,cancelled
17739,2558,2024-12-09,cancelled
17740,1840,2025-04-11,returned
17741,1521,2025-01-02,cancelled
17742,767,2024-08-02,completed
17743,853,2024-12-05,completed
17744,2593,2024-06-26,completed
17745,463,2024-07-12,returned
17746,1304,2024-07-06,cancelled
17747,2091,2024-09-11,completed
17748,698,2025-04-22,completed
17749,286,2024-11-30,cancelled
17750,1814,2024-05-11,completed
17751,2653,2025-02-21,returned
17752,1695,2024-07-08,cancelled
17753,894,2025-04-27,returned
17754,1477,2024-12-17,completed
17755,2375,2024-07-28,cancelled
17756,3445,2024-07-16,cancelled
17757,1589,2025-04-16,cancelled
17758,2771,2025-04-18,completed
17759,1999,2025-02-17,returned
17760,742,2024-08-07,returned
17761,2889,2024-09-16,returned
17762,972,2024-07-29,cancelled
17763,1207,2024-11-18,cancelled
17764,2413,2025-01-08,returned
17765,1432,2024-05-24,returned
17766,538,2024-08-28,completed
17767,1758,2025-01-02,returned
17768,3071,2024-07-02,completed
17769,1550,2024-06-09,completed
17770,796,2024-08-04,completed
17771,1215,2025-03-22,returned
17772,1793,2024-11-04,completed
17773,837,2025-04-13,completed
17774,1728,2024-10-31,completed
17775,2180,2025-04-11,returned
17776,997,2025-01-10,cancelled
17777,3182,2024-06-15,completed
17778,393,2024-05-09,completed
17779,1665,2024-12-07,returned
17780,1197,2025-02-09,cancelled
17781,168,2024-11-11,returned
17782,2261,2024-12-23,cancelled
17783,893,2024-05-12,returned
17784,2981,2025-04-18,completed
17785,2407,2024-09-28,returned
17786,352,2024-10-22,cancelled
17787,3141,2024-05-30,completed
17788,2006,2025-04-04,completed
17789,3126,2024-08-30,returned
17790,3040,2024-11-26,returned
17791,1403,2025-01-02,completed
17792,3118,2024-10-13,completed
17793,1932,2024-05-08,returned
17794,2279,2025-04-10,cancelled
17795,1662,2024-12-26,completed
17796,1567,2024-11-14,completed
17797,737,2024-10-11,returned
17798,1247,2024-12-19,returned
17799,3,2024-08-18,cancelled
17800,2125,2024-11-21,cancelled
17801,1,2025-04-26,returned
17802,1620,2024-05-06,completed
17803,545,2024-10-26,returned
17804,1055,2025-01-04,returned
17805,1335,2024-07-28,returned
17806,2828,2024-07-06,cancelled
17807,1936,2025-02-15,completed
17808,1191,2024-05-20,cancelled
17809,3433,2024-07-04,cancelled
17810,1153,2025-03-02,cancelled
17811,3460,2024-08-19,returned
17812,601,2025-02-12,cancelled
17813,2337,2024-05-25,cancelled
17814,855,2024-12-03,completed
17815,1885,2024-05-21,returned
17816,387,2024-11-23,cancelled
17817,2573,2024-05-12,returned
17818,1294,2024-11-18,cancelled
17819,1690,2024-10-30,cancelled
17820,3467,2024-07-16,returned
17821,1149,2024-12-25,cancelled
17822,1444,2025-02-12,returned
17823,2018,2025-01-20,completed
17824,2484,2024-07-19,cancelled
17825,511,2024-11-07,cancelled
17826,3243,2024-08-20,cancelled
17827,1950,2024-12-17,returned
17828,2326,2024-07-30,returned
17829,24,2025-02-01,completed
17830,3281,2025-01-08,returned
17831,1953,2024-11-25,cancelled
17832,2560,2025-03-01,completed
17833,2772,2025-03-03,completed
17834,243,2025-03-23,completed
17835,1964,2025-03-28,returned
17836,2308,2024-09-07,completed
17837,2938,2025-01-05,cancelled
17838,4,2024-06-24,returned
17839,2879,2025-03-26,completed
17840,344,2024-10-11,cancelled
17841,2183,2025-02-14,cancelled
17842,775,2024-07-18,returned
17843,1221,2024-06-27,returned
17844,3129,2025-01-25,completed
17845,1454,2025-02-22,completed
17846,539,2025-01-07,cancelled
17847,3261,2025-05-01,returned
17848,2704,2024-12-25,returned
17849,2220,2025-03-18,cancelled
17850,2356,2024-06-14,cancelled
17851,890,2024-10-01,cancelled
17852,1764,2024-05-06,cancelled
17853,3110,2024-05-21,cancelled
17854,1196,2024-07-17,completed
17855,1718,2024-10-07,cancelled
17856,1715,2025-01-19,returned
17857,2626,2025-01-01,completed
17858,623,2024-07-02,cancelled
17859,2018,2025-02-19,returned
17860,3374,2025-01-08,cancelled
17861,870,2025-01-23,cancelled
17862,2025,2025-04-19,completed
17863,182,2024-09-24,returned
17864,900,2024-10-13,cancelled
17865,2443,2024-06-19,completed
17866,2570,2024-08-26,returned
17867,2514,2025-01-27,returned
17868,3224,2025-02-02,cancelled
17869,3356,2025-04-11,completed
17870,2559,2024-06-13,completed
17871,3225,2025-01-18,completed
17872,1726,2025-02-25,cancelled
17873,1055,2024-10-23,returned
17874,1708,2024-08-20,cancelled
17875,1339,2024-10-17,completed
17876,3049,2025-03-14,returned
17877,31,2024-07-16,completed
17878,2147,2024-06-30,completed
17879,2389,2024-05-07,returned
17880,2638,2024-11-12,cancelled
17881,1156,2024-07-18,cancelled
17882,3289,2025-02-19,returned
17883,2888,2025-02-12,cancelled
17884,3170,2024-06-18,cancelled
17885,635,2024-05-05,returned
17886,1651,2025-01-02,completed
17887,2492,2024-10-09,returned
17888,569,2024-05-24,cancelled
17889,1020,2025-01-20,returned
17890,191,2024-05-14,returned
17891,2873,2025-02-21,completed
17892,1908,2024-11-16,completed
17893,32,2024-05-11,cancelled
17894,2959,2024-05-20,cancelled
17895,451,2024-07-01,cancelled
17896,2944,2024-08-29,completed
17897,888,2024-09-11,returned
17898,2354,2025-01-29,cancelled
17899,2827,2025-01-04,returned
17900,1683,2024-05-19,cancelled
17901,2920,2024-08-07,cancelled
17902,917,2025-04-15,returned
17903,3278,2024-08-17,returned
17904,2759,2024-08-10,completed
17905,1663,2025-01-25,cancelled
17906,575,2024-05-13,returned
17907,2486,2024-11-23,cancelled
17908,2506,2024-10-18,cancelled
17909,217,2025-03-24,cancelled
17910,117,2025-04-04,returned
17911,64,2024-08-25,returned
17912,1927,2024-10-07,returned
17913,813,2024-10-26,cancelled
17914,610,2024-11-01,cancelled
17915,2550,2025-04-07,completed
17916,1470,2024-09-24,completed
17917,3114,2024-06-14,completed
17918,1043,2024-06-20,completed
17919,2319,2025-03-06,returned
17920,514,2025-05-01,returned
17921,2232,2024-12-09,cancelled
17922,2438,2025-03-18,completed
17923,850,2024-05-06,completed
17924,758,2025-01-05,completed
17925,2220,2025-03-20,cancelled
17926,2681,2024-11-02,cancelled
17927,1963,2025-03-13,cancelled
17928,365,2024-07-27,returned
17929,1869,2024-12-28,returned
17930,3006,2025-01-31,returned
17931,1862,2025-03-24,cancelled
17932,1106,2024-11-24,cancelled
17933,3156,2025-01-20,cancelled
17934,1679,2025-03-14,completed
17935,1261,2024-07-23,completed
17936,2639,2024-09-28,cancelled
17937,200,2025-02-08,returned
17938,1569,2025-04-24,cancelled
17939,815,2024-09-09,completed
17940,3268,2025-04-25,completed
17941,218,2024-10-03,completed
17942,1799,2025-01-24,completed
17943,834,2025-01-02,completed
17944,1184,2025-02-05,returned
17945,115,2025-03-14,cancelled
17946,689,2024-11-30,returned
17947,34,2024-08-02,completed
17948,1827,2025-01-24,returned
17949,598,2025-02-26,completed
17950,341,2024-09-11,returned
17951,2648,2024-12-13,completed
17952,412,2025-04-28,returned
17953,2831,2024-06-27,returned
17954,2977,2025-01-19,returned
17955,3356,2024-09-20,completed
17956,2554,2024-11-12,completed
17957,48,2025-03-29,cancelled
17958,1222,2025-04-09,completed
17959,184,2024-11-28,returned
17960,3120,2024-06-14,cancelled
17961,1665,2025-04-01,returned
17962,606,2025-04-29,returned
17963,906,2024-08-13,cancelled
17964,497,2025-02-07,cancelled
17965,1100,2025-03-19,cancelled
17966,1088,2024-07-20,returned
17967,1257,2024-05-07,completed
17968,3118,2025-02-07,cancelled
17969,1744,2024-05-30,returned
17970,2757,2025-03-24,completed
17971,1733,2025-02-04,returned
17972,2005,2024-06-03,cancelled
17973,3012,2024-12-18,completed
17974,1038,2025-03-11,returned
17975,732,2024-12-16,completed
17976,707,2024-08-05,completed
17977,173,2024-06-06,cancelled
17978,2451,2024-07-21,completed
17979,1435,2025-04-13,completed
17980,1407,2024-10-28,cancelled
17981,140,2024-05-07,cancelled
17982,2932,2025-01-27,returned
17983,2484,2025-02-15,completed
17984,886,2024-08-12,completed
17985,1546,2024-05-07,cancelled
17986,1794,2025-02-19,returned
17987,1592,2024-05-11,completed
17988,2354,2025-03-17,returned
17989,313,2025-03-21,returned
17990,3012,2024-12-15,cancelled
17991,290,2025-03-15,returned
17992,3161,2024-10-06,completed
17993,15,2024-07-31,cancelled
17994,1564,2024-10-11,cancelled
17995,2535,2024-10-07,completed
17996,376,2024-07-30,returned
17997,906,2024-05-01,cancelled
17998,43,2024-11-22,completed
17999,2275,2024-08-07,cancelled
18000,2492,2024-07-25,completed
18001,596,2025-03-18,cancelled
18002,1852,2025-03-28,cancelled
18003,799,2024-07-22,returned
18004,31,2024-05-30,returned
18005,1915,2024-11-10,completed
18006,1897,2024-08-03,cancelled
18007,2664,2024-05-14,returned
18008,2410,2024-07-28,returned
18009,1798,2024-06-20,returned
18010,2794,2024-08-13,completed
18011,2631,2025-02-09,returned
18012,231,2025-01-02,cancelled
18013,2545,2024-11-18,returned
18014,2114,2024-08-17,completed
18015,762,2025-03-10,returned
18016,1421,2025-02-04,cancelled
18017,1783,2024-09-03,completed
18018,3426,2025-01-15,cancelled
18019,2346,2025-03-31,returned
18020,3180,2024-11-23,returned
18021,231,2024-11-20,returned
18022,2204,2024-11-01,completed
18023,1155,2024-07-22,cancelled
18024,1667,2024-07-06,completed
18025,1143,2024-06-09,cancelled
18026,2504,2024-08-11,completed
18027,1815,2024-11-18,cancelled
